chemical_compound,chemical_structure,classification,physical_properties,linked_sg_pollutant,year,classification_encoded_scaled,classification_encoded_scaled,physical_properties_encoded_scaled,linked_sg_pollutant_encoded_scaled,C_scaled,H_scaled,O_scaled,N_scaled,Cl_scaled,Br_scaled,S_scaled,carbon_chain_length_scaled,hydrogen_count_scaled,oxygen_count_scaled,halogen_count_scaled,is_halogenated_scaled,is_chlorinated_scaled,is_brominated_scaled,has_oxygen_scaled,CH_ratio_scaled,molecular_size_proxy_scaled,degree_of_unsaturation_scaled,compound_risk_index_scaled,compound_count_scaled,avg_carbon_chain_scaled,avg_halogen_count_scaled,pct_halogenated_scaled,pct_gas_phase_scaled,avg_mol_size_scaled,avg_unsaturation_scaled,sg_avg_concentration_scaled,sg_max_concentration_scaled,compound_density_per_unit_conc_scaled,pollution_composite_index_scaled,industry_pressure_index_scaled,vehicle_norm_scaled,env_pressure_score_scaled,year_index_scaled,pm10_scaled,pm25_scaled,chemical_manufacturing_scaled,electronics_mfg_scaled,vehicle_population_scaled,hdb_construction_units_scaled,chain_vs_group_avg_scaled,size_vs_group_avg_scaled,unsat_vs_group_avg_scaled,halogen_x_concentration_scaled,chain_x_concentration_scaled,conc_vs_sg_avg_scaled,conc_vs_sg_max_pct_scaled,pollutant_concentration,classification_encoded,classification_encoded,is_env_relevant
chloro-hexane,ClC6H13,halo alkanes,liquid,sulphur_dioxide,2008,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,1.0,0.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.22231839926958358,0.13255213621512013,0.0,0.05104743044880827,0.0,0.31460674157303314,0.47826086956521596,0.07469879518072275,0.1864406779661021,0.0,0.12280701754385959,0.5525044722719141,0.22684203363056357,0.07631766381766382,0.7724137931034483,0.11016393442622949,0.42737094837935147,0.17499999999999982,11.2,7,7,1
chloro-hexane,ClC6H13,halo alkanes,liquid,sulphur_dioxide,2009,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,1.0,0.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.0,0.0,0.09774436090225563,0.0,0.16666666666666666,0.0,0.47826086956521596,0.0,0.0,0.09774436090225525,0.0,0.5525044722719141,0.22684203363056357,0.07631766381766382,0.7241379310344828,0.10327868852459017,0.3685474189675868,0.0,10.5,7,7,1
chloro-hexane,ClC6H13,halo alkanes,liquid,sulphur_dioxide,2010,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,1.0,0.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.40700558649766644,0.4606905175554312,0.3609022556390977,0.40350052074905823,0.3333333333333333,0.5168539325842691,0.47826086956521596,0.44578313253012025,0.47457627118644075,0.3609022556390977,0.41228070175438614,0.5525044722719141,0.22684203363056357,0.07631766381766382,0.8344827586206897,0.11901639344262294,0.5030012004801918,0.3999999999999999,12.1,7,7,1
chloro-hexane,ClC6H13,halo alkanes,liquid,sulphur_dioxide,2011,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,1.0,0.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.5673311594032595,0.6691573463189942,0.6015037593984961,0.6316595321620414,0.5,0.707865168539326,0.3043478260869561,0.6506024096385543,0.6864406779661016,0.6015037593984962,0.7280701754385968,0.5525044722719141,0.22684203363056357,0.07631766381766382,0.896551724137931,0.12786885245901639,0.5786314525810322,0.625,13.0,7,7,1
chloro-hexane,ClC6H13,halo alkanes,liquid,sulphur_dioxide,2012,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,1.0,0.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.41586777404951636,0.5438166030123935,0.7744360902255638,0.6135797030319788,0.6666666666666666,0.5730337078651684,0.0,0.5180722891566263,0.5677966101694918,0.7744360902255636,0.6228070175438596,0.5525044722719141,0.22684203363056357,0.07631766381766382,0.8689655172413793,0.12393442622950819,0.545018007202881,0.5249999999999999,12.6,7,7,1
chloro-hexane,ClC6H13,halo alkanes,liquid,sulphur_dioxide,2013,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,1.0,0.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.7500127133872098,0.8147745744769921,0.8872180451127818,0.8351521240075017,0.8333333333333333,0.8426966292134837,0.6086956521739131,0.8433734939759034,0.7881355932203395,0.8872180451127818,0.8508771929824563,0.5525044722719141,0.22684203363056357,0.07631766381766382,0.9517241379310345,0.1357377049180328,0.6458583433373348,0.8250000000000002,13.8,7,7,1
chloro-hexane,ClC6H13,halo alkanes,liquid,sulphur_dioxide,2014,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,1.0,0.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,1.0000000000000009,1.0,1.0000000000000004,1.0,1.0,0.5525044722719141,0.22684203363056357,0.07631766381766382,1.0,0.14262295081967213,0.7046818727490994,1.0,14.5,7,7,1
chloro-hexanol,ClC6H12OH,halo alchohol,liquid,sulphur_dioxide,2008,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,1.0,0.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.22231839926958358,0.13255213621512013,0.0,0.05104743044880827,0.0,0.31460674157303314,0.47826086956521596,0.07469879518072275,0.1864406779661021,0.0,0.12280701754385959,0.5525044722719141,0.24134183951797603,0.07631766381766382,0.7724137931034483,0.11016393442622949,0.42737094837935147,0.17499999999999982,11.2,6,6,1
chloro-hexanol,ClC6H12OH,halo alchohol,liquid,sulphur_dioxide,2009,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,1.0,0.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.0,0.0,0.09774436090225563,0.0,0.16666666666666666,0.0,0.47826086956521596,0.0,0.0,0.09774436090225525,0.0,0.5525044722719141,0.24134183951797603,0.07631766381766382,0.7241379310344828,0.10327868852459017,0.3685474189675868,0.0,10.5,6,6,1
chloro-hexanol,ClC6H12OH,halo alchohol,liquid,sulphur_dioxide,2010,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,1.0,0.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.40700558649766644,0.4606905175554312,0.3609022556390977,0.40350052074905823,0.3333333333333333,0.5168539325842691,0.47826086956521596,0.44578313253012025,0.47457627118644075,0.3609022556390977,0.41228070175438614,0.5525044722719141,0.24134183951797603,0.07631766381766382,0.8344827586206897,0.11901639344262294,0.5030012004801918,0.3999999999999999,12.1,6,6,1
chloro-hexanol,ClC6H12OH,halo alchohol,liquid,sulphur_dioxide,2011,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,1.0,0.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.5673311594032595,0.6691573463189942,0.6015037593984961,0.6316595321620414,0.5,0.707865168539326,0.3043478260869561,0.6506024096385543,0.6864406779661016,0.6015037593984962,0.7280701754385968,0.5525044722719141,0.24134183951797603,0.07631766381766382,0.896551724137931,0.12786885245901639,0.5786314525810322,0.625,13.0,6,6,1
chloro-hexanol,ClC6H12OH,halo alchohol,liquid,sulphur_dioxide,2012,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,1.0,0.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.41586777404951636,0.5438166030123935,0.7744360902255638,0.6135797030319788,0.6666666666666666,0.5730337078651684,0.0,0.5180722891566263,0.5677966101694918,0.7744360902255636,0.6228070175438596,0.5525044722719141,0.24134183951797603,0.07631766381766382,0.8689655172413793,0.12393442622950819,0.545018007202881,0.5249999999999999,12.6,6,6,1
chloro-hexanol,ClC6H12OH,halo alchohol,liquid,sulphur_dioxide,2013,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,1.0,0.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.7500127133872098,0.8147745744769921,0.8872180451127818,0.8351521240075017,0.8333333333333333,0.8426966292134837,0.6086956521739131,0.8433734939759034,0.7881355932203395,0.8872180451127818,0.8508771929824563,0.5525044722719141,0.24134183951797603,0.07631766381766382,0.9517241379310345,0.1357377049180328,0.6458583433373348,0.8250000000000002,13.8,6,6,1
chloro-hexanol,ClC6H12OH,halo alchohol,liquid,sulphur_dioxide,2014,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,1.0,0.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,1.0,0.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,1.0000000000000009,1.0,1.0000000000000004,1.0,1.0,0.5525044722719141,0.24134183951797603,0.07631766381766382,1.0,0.14262295081967213,0.7046818727490994,1.0,14.5,6,6,1
bromo-hexane,BrC6H13,halo alkanes,liquid,sulphur_dioxide,2008,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,0.0,1.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.22231839926958358,0.13255213621512013,0.0,0.05104743044880827,0.0,0.31460674157303314,0.47826086956521596,0.07469879518072275,0.1864406779661021,0.0,0.12280701754385959,0.5525044722719141,0.22684203363056357,0.07631766381766382,0.7724137931034483,0.11016393442622949,0.42737094837935147,0.17499999999999982,11.2,7,7,1
bromo-hexane,BrC6H13,halo alkanes,liquid,sulphur_dioxide,2009,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,0.0,1.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.0,0.0,0.09774436090225563,0.0,0.16666666666666666,0.0,0.47826086956521596,0.0,0.0,0.09774436090225525,0.0,0.5525044722719141,0.22684203363056357,0.07631766381766382,0.7241379310344828,0.10327868852459017,0.3685474189675868,0.0,10.5,7,7,1
bromo-hexane,BrC6H13,halo alkanes,liquid,sulphur_dioxide,2010,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,0.0,1.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.40700558649766644,0.4606905175554312,0.3609022556390977,0.40350052074905823,0.3333333333333333,0.5168539325842691,0.47826086956521596,0.44578313253012025,0.47457627118644075,0.3609022556390977,0.41228070175438614,0.5525044722719141,0.22684203363056357,0.07631766381766382,0.8344827586206897,0.11901639344262294,0.5030012004801918,0.3999999999999999,12.1,7,7,1
bromo-hexane,BrC6H13,halo alkanes,liquid,sulphur_dioxide,2011,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,0.0,1.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.5673311594032595,0.6691573463189942,0.6015037593984961,0.6316595321620414,0.5,0.707865168539326,0.3043478260869561,0.6506024096385543,0.6864406779661016,0.6015037593984962,0.7280701754385968,0.5525044722719141,0.22684203363056357,0.07631766381766382,0.896551724137931,0.12786885245901639,0.5786314525810322,0.625,13.0,7,7,1
bromo-hexane,BrC6H13,halo alkanes,liquid,sulphur_dioxide,2012,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,0.0,1.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.41586777404951636,0.5438166030123935,0.7744360902255638,0.6135797030319788,0.6666666666666666,0.5730337078651684,0.0,0.5180722891566263,0.5677966101694918,0.7744360902255636,0.6228070175438596,0.5525044722719141,0.22684203363056357,0.07631766381766382,0.8689655172413793,0.12393442622950819,0.545018007202881,0.5249999999999999,12.6,7,7,1
bromo-hexane,BrC6H13,halo alkanes,liquid,sulphur_dioxide,2013,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,0.0,1.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.7500127133872098,0.8147745744769921,0.8872180451127818,0.8351521240075017,0.8333333333333333,0.8426966292134837,0.6086956521739131,0.8433734939759034,0.7881355932203395,0.8872180451127818,0.8508771929824563,0.5525044722719141,0.22684203363056357,0.07631766381766382,0.9517241379310345,0.1357377049180328,0.6458583433373348,0.8250000000000002,13.8,7,7,1
bromo-hexane,BrC6H13,halo alkanes,liquid,sulphur_dioxide,2014,0.875,0.875,0.5,1.0,0.6000000000000001,0.14102564102564102,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.0,1.0,1.0,0.0,1.0,0.0,0.4615384615384615,0.2,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,1.0000000000000009,1.0,1.0000000000000004,1.0,1.0,0.5525044722719141,0.22684203363056357,0.07631766381766382,1.0,0.14262295081967213,0.7046818727490994,1.0,14.5,7,7,1
bromo-hexanol,BrC6H12OH,halo alchohol,liquid,sulphur_dioxide,2008,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,0.0,1.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.22231839926958358,0.13255213621512013,0.0,0.05104743044880827,0.0,0.31460674157303314,0.47826086956521596,0.07469879518072275,0.1864406779661021,0.0,0.12280701754385959,0.5525044722719141,0.24134183951797603,0.07631766381766382,0.7724137931034483,0.11016393442622949,0.42737094837935147,0.17499999999999982,11.2,6,6,1
bromo-hexanol,BrC6H12OH,halo alchohol,liquid,sulphur_dioxide,2009,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,0.0,1.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.0,0.0,0.09774436090225563,0.0,0.16666666666666666,0.0,0.47826086956521596,0.0,0.0,0.09774436090225525,0.0,0.5525044722719141,0.24134183951797603,0.07631766381766382,0.7241379310344828,0.10327868852459017,0.3685474189675868,0.0,10.5,6,6,1
bromo-hexanol,BrC6H12OH,halo alchohol,liquid,sulphur_dioxide,2010,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,0.0,1.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.40700558649766644,0.4606905175554312,0.3609022556390977,0.40350052074905823,0.3333333333333333,0.5168539325842691,0.47826086956521596,0.44578313253012025,0.47457627118644075,0.3609022556390977,0.41228070175438614,0.5525044722719141,0.24134183951797603,0.07631766381766382,0.8344827586206897,0.11901639344262294,0.5030012004801918,0.3999999999999999,12.1,6,6,1
bromo-hexanol,BrC6H12OH,halo alchohol,liquid,sulphur_dioxide,2011,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,0.0,1.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.5673311594032595,0.6691573463189942,0.6015037593984961,0.6316595321620414,0.5,0.707865168539326,0.3043478260869561,0.6506024096385543,0.6864406779661016,0.6015037593984962,0.7280701754385968,0.5525044722719141,0.24134183951797603,0.07631766381766382,0.896551724137931,0.12786885245901639,0.5786314525810322,0.625,13.0,6,6,1
bromo-hexanol,BrC6H12OH,halo alchohol,liquid,sulphur_dioxide,2012,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,0.0,1.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.41586777404951636,0.5438166030123935,0.7744360902255638,0.6135797030319788,0.6666666666666666,0.5730337078651684,0.0,0.5180722891566263,0.5677966101694918,0.7744360902255636,0.6228070175438596,0.5525044722719141,0.24134183951797603,0.07631766381766382,0.8689655172413793,0.12393442622950819,0.545018007202881,0.5249999999999999,12.6,6,6,1
bromo-hexanol,BrC6H12OH,halo alchohol,liquid,sulphur_dioxide,2013,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,0.0,1.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,0.7500127133872098,0.8147745744769921,0.8872180451127818,0.8351521240075017,0.8333333333333333,0.8426966292134837,0.6086956521739131,0.8433734939759034,0.7881355932203395,0.8872180451127818,0.8508771929824563,0.5525044722719141,0.24134183951797603,0.07631766381766382,0.9517241379310345,0.1357377049180328,0.6458583433373348,0.8250000000000002,13.8,6,6,1
bromo-hexanol,BrC6H12OH,halo alchohol,liquid,sulphur_dioxide,2014,0.75,0.75,0.5,1.0,0.6000000000000001,0.14102564102564102,0.25,0.0,0.0,1.0,0.0,0.6000000000000001,0.14102564102564102,0.25,1.0,1.0,0.0,1.0,1.0,0.4615384615384615,0.21250000000000002,0.9102564102564101,0.9644549763033176,0.8421052631578947,1.0000000000000018,0.9999999999999999,0.9999999999999999,0.14238042269187984,0.5416319359844066,0.810027147230405,0.20621521091091358,0.21822461331540013,0.08515737687658567,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,1.0000000000000009,1.0,1.0000000000000004,1.0,1.0,0.5525044722719141,0.24134183951797603,0.07631766381766382,1.0,0.14262295081967213,0.7046818727490994,1.0,14.5,6,6,1
hexanone,C6H12O,ketone,liquid,nitrogen_dioxide,2008,1.0,1.0,0.5,0.3333333333333333,0.6000000000000001,0.12820512820512822,0.25,0.0,0.0,0.0,0.0,0.6000000000000001,0.12820512820512822,0.25,0.0,0.0,0.0,0.0,1.0,0.5,0.1875,0.923076923076923,0.8578199052132702,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.22231839926958358,0.13255213621512013,0.0,0.05104743044880827,0.0,0.31460674157303314,0.47826086956521596,0.07469879518072275,0.1864406779661021,0.0,0.12280701754385959,0.5999999999999999,0.17732124443274314,0.0,0.0,0.2754098360655738,0.34933973589435763,0.4048507462686568,28.0,8,8,0
